time,(LX)
0.000000,3.760546E+1
0.010000,3.909607E+1
0.020000,3.889732E+1
0.030000,3.899670E+1
0.040000,3.889732E+1
0.050000,3.760546E+1
0.060000,3.859920E+1
0.070000,4.346855E+1
0.080000,4.227605E+1
0.090000,3.879795E+1
0.100000,3.939420E+1
0.110000,3.740671E+1
0.120000,3.849983E+1
0.130000,3.820170E+1
0.140000,3.919545E+1
0.150000,3.999044E+1
0.160000,3.979169E+1
0.170000,4.326980E+1
0.180000,3.979169E+1
0.190000,4.356792E+1
0.200000,3.840045E+1
0.210000,3.879795E+1
0.220000,3.959295E+1
0.230000,3.849983E+1
0.240000,3.810233E+1
0.250000,3.919545E+1
0.260000,3.939420E+1
0.270000,3.909607E+1
0.280000,3.780421E+1
0.290000,3.869858E+1
0.300000,3.939420E+1
0.310000,3.740671E+1
0.320000,4.008982E+1
0.330000,4.128231E+1
0.340000,3.999044E+1
0.350000,3.949357E+1
0.360000,4.247480E+1
0.370000,3.939420E+1
0.380000,4.048732E+1
0.390000,4.336917E+1
0.400000,4.028857E+1
0.410000,4.148106E+1
0.420000,4.028857E+1
0.430000,4.217668E+1
0.440000,3.869858E+1
0.450000,3.969232E+1
0.460000,4.128231E+1
0.470000,3.959295E+1
0.480000,3.969232E+1
0.490000,4.197793E+1
0.500000,3.889732E+1
0.510000,4.197793E+1
0.520000,3.730733E+1
0.530000,3.869858E+1
0.540000,4.148106E+1
0.550000,3.820170E+1
0.560000,4.068606E+1
0.570000,4.128231E+1
0.580000,3.979169E+1
0.590000,3.879795E+1
0.600000,4.088481E+1
0.610000,3.800295E+1
0.620000,4.078544E+1
0.630000,4.018919E+1
0.640000,3.919545E+1
0.650000,3.869858E+1
0.660000,4.227605E+1
0.670000,3.959295E+1
0.680000,3.939420E+1
0.690000,3.810233E+1
0.700000,3.720796E+1
0.710000,3.810233E+1
0.720000,3.730733E+1
0.730000,4.088481E+1
0.740000,4.118294E+1
0.750000,4.038794E+1
0.760000,3.859920E+1
0.770000,3.949357E+1
0.780000,3.949357E+1
0.790000,3.969232E+1
0.800000,3.820170E+1
0.810000,4.217668E+1
0.820000,3.919545E+1
0.830000,3.879795E+1
0.840000,4.058669E+1
0.850000,4.028857E+1
0.860000,3.909607E+1
0.870000,4.028857E+1
0.880000,4.128231E+1
0.890000,4.336917E+1
0.900000,3.919545E+1
0.910000,3.859920E+1
0.920000,4.177918E+1
0.930000,4.018919E+1
0.940000,3.840045E+1
0.950000,4.177918E+1
0.960000,3.830108E+1
0.970000,3.840045E+1
0.980000,3.859920E+1
0.990000,3.849983E+1
1.000000,3.939420E+1
1.010000,3.790358E+1
1.020000,3.820170E+1
1.030000,3.919545E+1
1.040000,3.770483E+1
1.050000,3.760546E+1
1.060000,3.840045E+1
1.070000,3.720796E+1
1.080000,3.710858E+1
1.090000,3.840045E+1
1.100000,3.830108E+1
1.110000,3.800295E+1
1.120000,4.167981E+1
1.130000,3.869858E+1
1.140000,3.889732E+1
1.150000,3.919545E+1
1.160000,3.810233E+1
1.170000,3.939420E+1
1.180000,3.830108E+1
1.190000,3.879795E+1
1.200000,3.800295E+1
1.210000,3.810233E+1
1.220000,3.879795E+1
1.230000,3.661171E+1
1.240000,3.869858E+1
1.250000,3.830108E+1
1.260000,3.830108E+1
1.270000,3.999044E+1
1.280000,3.899670E+1
1.290000,4.068606E+1
1.300000,3.939420E+1
1.310000,3.999044E+1
1.320000,4.227605E+1
1.330000,3.929482E+1
1.340000,3.849983E+1
1.350000,3.740671E+1
1.360000,3.899670E+1
1.370000,4.038794E+1
1.380000,3.889732E+1
1.390000,3.790358E+1
1.400000,3.959295E+1
1.410000,4.108356E+1
1.420000,3.879795E+1
1.430000,3.830108E+1
1.440000,3.879795E+1
1.450000,3.770483E+1
1.460000,4.048732E+1
1.470000,3.800295E+1
1.480000,3.830108E+1
1.490000,3.979169E+1
1.500000,3.969232E+1
1.510000,3.681046E+1
1.520000,3.830108E+1
1.530000,3.780421E+1
1.540000,3.879795E+1
1.550000,3.770483E+1
1.560000,3.959295E+1
1.570000,3.919545E+1
1.580000,4.217668E+1
1.590000,3.869858E+1
1.600000,4.078544E+1
1.610000,3.859920E+1
1.620000,4.078544E+1
1.630000,4.008982E+1
1.640000,4.078544E+1
1.650000,3.869858E+1
1.660000,4.088481E+1
1.670000,3.770483E+1
1.680000,3.760546E+1
1.690000,3.969232E+1
1.700000,3.840045E+1
1.710000,3.989107E+1
1.720000,4.028857E+1
1.730000,3.859920E+1
1.740000,3.899670E+1
1.750000,3.869858E+1
1.760000,3.810233E+1
1.770000,3.700921E+1
1.780000,3.830108E+1
1.790000,4.038794E+1
1.800000,4.008982E+1
1.810000,3.959295E+1
1.820000,4.008982E+1
1.830000,3.800295E+1
1.840000,3.939420E+1
1.850000,4.237543E+1
1.860000,4.177918E+1
1.870000,3.999044E+1
1.880000,4.028857E+1
1.890000,3.899670E+1
1.900000,4.048732E+1
1.910000,3.700921E+1
1.920000,3.899670E+1
1.930000,3.840045E+1
1.940000,3.909607E+1
1.950000,3.919545E+1
1.960000,3.730733E+1
1.970000,3.790358E+1
1.980000,3.989107E+1
1.990000,3.919545E+1
2.000000,4.237543E+1
2.010000,3.830108E+1
2.020000,3.800295E+1
2.030000,3.780421E+1
2.040000,4.038794E+1
2.050000,3.889732E+1
2.060000,3.859920E+1
2.070000,4.148106E+1
2.080000,4.028857E+1
2.090000,4.088481E+1
2.100000,3.949357E+1
2.110000,3.869858E+1
2.120000,3.720796E+1
2.130000,3.800295E+1
2.140000,4.158043E+1
2.150000,4.317042E+1
2.160000,3.740671E+1
2.170000,3.830108E+1
2.180000,3.730733E+1
2.190000,3.760546E+1
2.200000,3.830108E+1
2.210000,3.849983E+1
2.220000,3.859920E+1
2.230000,3.730733E+1
2.240000,3.889732E+1
2.250000,3.760546E+1
2.260000,4.118294E+1
2.270000,3.720796E+1
2.280000,4.128231E+1
2.290000,3.889732E+1
2.300000,3.969232E+1
2.310000,3.949357E+1
2.320000,4.068606E+1
2.330000,3.899670E+1
2.340000,3.949357E+1
2.350000,3.840045E+1
2.360000,4.048732E+1
2.370000,3.959295E+1
2.380000,4.227605E+1
2.390000,3.889732E+1
2.400000,3.889732E+1
2.410000,3.770483E+1
2.420000,3.869858E+1
2.430000,4.177918E+1
2.440000,4.038794E+1
2.450000,4.187856E+1
2.460000,4.128231E+1
2.470000,4.257418E+1
2.480000,4.038794E+1
2.490000,3.879795E+1
2.500000,4.237543E+1
2.510000,4.187856E+1
2.520000,3.849983E+1
2.530000,3.760546E+1
2.540000,3.770483E+1
2.550000,3.740671E+1
2.560000,4.058669E+1
2.570000,4.058669E+1
2.580000,3.969232E+1
2.590000,3.969232E+1
2.600000,4.128231E+1
2.610000,4.158043E+1
2.620000,4.068606E+1
2.630000,3.969232E+1
2.640000,3.969232E+1
2.650000,3.830108E+1
2.660000,4.068606E+1
2.670000,3.750608E+1
2.680000,4.158043E+1
2.690000,3.999044E+1
2.700000,3.989107E+1
2.710000,4.257418E+1
2.720000,4.078544E+1
2.730000,4.028857E+1
2.740000,4.118294E+1
2.750000,4.128231E+1
2.760000,3.919545E+1
2.770000,3.889732E+1
2.780000,4.297168E+1
2.790000,3.740671E+1
2.800000,4.038794E+1
2.810000,3.939420E+1
2.820000,3.790358E+1
2.830000,4.038794E+1
2.840000,4.018919E+1
2.850000,3.810233E+1
2.860000,3.919545E+1
2.870000,4.018919E+1
2.880000,4.048732E+1
2.890000,4.128231E+1
2.900000,3.959295E+1
2.910000,3.830108E+1
2.920000,3.949357E+1
2.930000,3.999044E+1
2.940000,3.780421E+1
2.950000,4.128231E+1
2.960000,3.959295E+1
2.970000,3.929482E+1
2.980000,3.969232E+1
2.990000,4.098419E+1
3.000000,3.919545E+1
3.010000,3.979169E+1
3.020000,3.760546E+1
3.030000,4.227605E+1
3.040000,4.138168E+1
3.050000,3.939420E+1
3.060000,3.949357E+1
3.070000,3.710858E+1
3.080000,3.919545E+1
3.090000,4.148106E+1
3.100000,3.939420E+1
3.110000,3.889732E+1
3.120000,3.830108E+1
3.130000,3.909607E+1
3.140000,4.128231E+1
3.150000,3.720796E+1
3.160000,3.740671E+1
3.170000,3.869858E+1
3.180000,3.979169E+1
3.190000,4.177918E+1
