time,(LX)
0.000000,7.728930E+3
0.010000,7.778382E+3
0.020000,7.679478E+3
0.030000,7.630027E+3
0.040000,7.704204E+3
0.050000,7.704204E+3
0.060000,7.803107E+3
0.070000,7.753656E+3
0.080000,7.753656E+3
0.090000,7.753656E+3
0.100000,7.753656E+3
0.110000,7.679478E+3
0.120000,7.753656E+3
0.130000,7.728930E+3
0.140000,7.630027E+3
0.150000,7.654752E+3
0.160000,7.753656E+3
0.170000,7.654752E+3
0.180000,7.778382E+3
0.190000,7.704204E+3
0.200000,7.778382E+3
0.210000,7.827833E+3
0.220000,7.728930E+3
0.230000,7.728930E+3
0.240000,7.728930E+3
0.250000,7.704204E+3
0.260000,7.827833E+3
0.270000,7.778382E+3
0.280000,7.778382E+3
0.290000,7.803107E+3
0.300000,7.728930E+3
0.310000,7.654752E+3
0.320000,7.728930E+3
0.330000,7.728930E+3
0.340000,7.704204E+3
0.350000,7.728930E+3
0.360000,7.728930E+3
0.370000,7.704204E+3
0.380000,7.728930E+3
0.390000,7.654752E+3
0.400000,7.728930E+3
0.410000,7.630027E+3
0.420000,7.679478E+3
0.430000,7.803107E+3
0.440000,7.728930E+3
0.450000,7.704204E+3
0.460000,7.728930E+3
0.470000,7.630027E+3
0.480000,7.679478E+3
0.490000,7.679478E+3
0.500000,7.728930E+3
0.510000,7.704204E+3
0.520000,7.704204E+3
0.530000,7.630027E+3
0.540000,7.679478E+3
0.550000,7.803107E+3
0.560000,7.704204E+3
0.570000,7.753656E+3
0.580000,7.753656E+3
0.590000,7.803107E+3
0.600000,7.704204E+3
0.610000,7.827833E+3
0.620000,7.778382E+3
0.630000,7.728930E+3
0.640000,7.803107E+3
0.650000,7.778382E+3
0.660000,7.704204E+3
0.670000,7.753656E+3
0.680000,7.704204E+3
0.690000,7.654752E+3
0.700000,7.605301E+3
0.710000,7.803107E+3
0.720000,7.728930E+3
0.730000,7.704204E+3
0.740000,7.778382E+3
0.750000,7.704204E+3
0.760000,7.827833E+3
0.770000,7.827833E+3
0.780000,7.728930E+3
0.790000,7.605301E+3
0.800000,7.728930E+3
0.810000,7.679478E+3
0.820000,7.753656E+3
0.830000,7.704204E+3
0.840000,7.630027E+3
0.850000,7.753656E+3
0.860000,7.679478E+3
0.870000,7.679478E+3
0.880000,7.778382E+3
0.890000,7.803107E+3
0.900000,7.654752E+3
0.910000,7.654752E+3
0.920000,7.654752E+3
0.930000,7.704204E+3
0.940000,7.753656E+3
0.950000,7.704204E+3
0.960000,7.778382E+3
0.970000,7.679478E+3
0.980000,7.679478E+3
0.990000,7.778382E+3
1.000000,7.753656E+3
1.010000,7.803107E+3
1.020000,7.679478E+3
1.030000,7.679478E+3
1.040000,7.778382E+3
1.050000,7.728930E+3
1.060000,7.753656E+3
1.070000,7.728930E+3
1.080000,7.728930E+3
1.090000,7.778382E+3
1.100000,7.728930E+3
1.110000,7.778382E+3
1.120000,7.753656E+3
1.130000,7.728930E+3
1.140000,7.803107E+3
1.150000,7.728930E+3
1.160000,7.753656E+3
1.170000,7.679478E+3
1.180000,7.654752E+3
1.190000,7.704204E+3
1.200000,7.803107E+3
1.210000,7.753656E+3
1.220000,7.753656E+3
1.230000,7.728930E+3
1.240000,7.679478E+3
1.250000,7.654752E+3
1.260000,7.728930E+3
1.270000,7.728930E+3
1.280000,7.728930E+3
1.290000,7.728930E+3
1.300000,7.753656E+3
1.310000,7.753656E+3
1.320000,7.679478E+3
1.330000,7.654752E+3
1.340000,7.679478E+3
1.350000,7.630027E+3
1.360000,7.704204E+3
1.370000,7.753656E+3
1.380000,7.753656E+3
1.390000,7.803107E+3
1.400000,7.728930E+3
1.410000,7.654752E+3
1.420000,7.630027E+3
1.430000,7.704204E+3
1.440000,7.728930E+3
1.450000,7.728930E+3
1.460000,7.728930E+3
1.470000,7.605301E+3
1.480000,7.679478E+3
1.490000,7.728930E+3
1.500000,7.630027E+3
1.510000,7.679478E+3
1.520000,7.704204E+3
1.530000,7.803107E+3
