time,(LX)
0.000000,4.568661E+2
0.010000,4.530899E+2
0.020000,4.547793E+2
0.030000,4.530899E+2
0.040000,4.559718E+2
0.050000,4.564686E+2
0.060000,4.550774E+2
0.070000,4.536861E+2
0.080000,4.554749E+2
0.090000,4.565680E+2
0.100000,4.555743E+2
0.110000,4.537855E+2
0.120000,4.549780E+2
0.130000,4.570649E+2
0.140000,4.539843E+2
0.150000,4.545805E+2
0.160000,4.563693E+2
0.170000,4.541830E+2
0.180000,4.520962E+2
0.190000,4.561705E+2
0.200000,4.540836E+2
0.210000,4.556736E+2
0.220000,4.550774E+2
0.230000,4.564686E+2
0.240000,4.519968E+2
0.250000,4.585555E+2
0.260000,4.568661E+2
0.270000,4.553755E+2
0.280000,4.572636E+2
0.290000,4.528912E+2
0.300000,4.570649E+2
0.310000,4.558724E+2
0.320000,4.510030E+2
0.330000,4.537855E+2
0.340000,4.554749E+2
0.350000,4.565680E+2
0.360000,4.577605E+2
0.370000,4.553755E+2
0.380000,4.570649E+2
0.390000,4.575618E+2
0.400000,4.582574E+2
0.410000,4.557730E+2
0.420000,4.523943E+2
0.430000,4.545805E+2
0.440000,4.559718E+2
0.450000,4.563693E+2
0.460000,4.542824E+2
0.470000,4.553755E+2
0.480000,4.564686E+2
0.490000,4.513012E+2
0.500000,4.575618E+2
0.510000,4.547793E+2
0.520000,4.540836E+2
0.530000,4.570649E+2
0.540000,4.540836E+2
0.550000,4.570649E+2
0.560000,4.529905E+2
0.570000,4.545805E+2
0.580000,4.546799E+2
0.590000,4.559718E+2
0.600000,4.546799E+2
0.610000,4.558724E+2
0.620000,4.536861E+2
0.630000,4.569655E+2
0.640000,4.543818E+2
0.650000,4.569655E+2
0.660000,4.532887E+2
0.670000,4.559718E+2
0.680000,4.530899E+2
0.690000,4.538849E+2
0.700000,4.531893E+2
0.710000,4.541830E+2
0.720000,4.554749E+2
0.730000,4.551768E+2
0.740000,4.553755E+2
0.750000,4.547793E+2
0.760000,4.526924E+2
0.770000,4.556736E+2
0.780000,4.543818E+2
0.790000,4.554749E+2
0.800000,4.539843E+2
0.810000,4.538849E+2
0.820000,4.531893E+2
0.830000,4.558724E+2
0.840000,4.542824E+2
0.850000,4.544811E+2
0.860000,4.545805E+2
0.870000,4.554749E+2
0.880000,4.521955E+2
0.890000,4.533880E+2
0.900000,4.521955E+2
0.910000,4.551768E+2
0.920000,4.534874E+2
0.930000,4.553755E+2
0.940000,4.518974E+2
0.950000,4.524937E+2
0.960000,4.538849E+2
0.970000,4.528912E+2
0.980000,4.542824E+2
0.990000,4.532887E+2
1.000000,4.523943E+2
1.010000,4.530899E+2
1.020000,4.527918E+2
1.030000,4.529905E+2
1.040000,4.529905E+2
1.050000,4.535868E+2
1.060000,4.537855E+2
1.070000,4.525930E+2
1.080000,4.532887E+2
1.090000,4.537855E+2
1.100000,4.553755E+2
1.110000,4.552761E+2
1.120000,4.554749E+2
1.130000,4.529905E+2
1.140000,4.536861E+2
1.150000,4.555743E+2
1.160000,4.528912E+2
1.170000,4.547793E+2
1.180000,4.556736E+2
1.190000,4.543818E+2
1.200000,4.562699E+2
1.210000,4.560711E+2
1.220000,4.556736E+2
1.230000,4.536861E+2
1.240000,4.564686E+2
1.250000,4.547793E+2
1.260000,4.548786E+2
1.270000,4.552761E+2
1.280000,4.545805E+2
1.290000,4.564686E+2
1.300000,4.552761E+2
1.310000,4.566674E+2
1.320000,4.556736E+2
1.330000,4.545805E+2
1.340000,4.546799E+2
1.350000,4.537855E+2
1.360000,4.549780E+2
1.370000,4.552761E+2
1.380000,4.571643E+2
1.390000,4.554749E+2
1.400000,4.551768E+2
1.410000,4.539843E+2
1.420000,4.564686E+2
1.430000,4.537855E+2
1.440000,4.553755E+2
1.450000,4.538849E+2
1.460000,4.557730E+2
1.470000,4.536861E+2
1.480000,4.575618E+2
1.490000,4.559718E+2
1.500000,4.538849E+2
1.510000,4.555743E+2
1.520000,4.573630E+2
1.530000,4.545805E+2
1.540000,4.549780E+2
1.550000,4.530899E+2
1.560000,4.558724E+2
1.570000,4.545805E+2
1.580000,4.566674E+2
1.590000,4.537855E+2
1.600000,4.572636E+2
1.610000,4.551768E+2
1.620000,4.577605E+2
