time,(LX)
0.000000,3.520031E+0
0.010000,3.420657E+0
0.020000,3.917529E+0
0.030000,3.321283E+0
0.040000,2.824411E+0
0.050000,3.321283E+0
0.060000,3.420657E+0
0.070000,3.321283E+0
0.080000,2.923785E+0
0.090000,3.520031E+0
0.100000,6.302515E+0
0.110000,3.023159E+0
0.120000,3.619406E+0
0.130000,2.923785E+0
0.140000,3.122534E+0
0.150000,3.420657E+0
0.160000,3.818155E+0
0.170000,3.023159E+0
0.180000,3.321283E+0
0.190000,3.023159E+0
0.200000,3.321283E+0
0.210000,3.818155E+0
0.220000,3.321283E+0
0.230000,3.122534E+0
0.240000,3.420657E+0
0.250000,3.023159E+0
0.260000,3.221908E+0
0.270000,3.718780E+0
0.280000,3.818155E+0
0.290000,2.824411E+0
0.300000,3.718780E+0
0.310000,3.718780E+0
0.320000,3.122534E+0
0.330000,3.420657E+0
0.340000,3.221908E+0
0.350000,3.520031E+0
0.360000,3.122534E+0
0.370000,3.023159E+0
0.380000,3.221908E+0
0.390000,3.818155E+0
0.400000,2.923785E+0
0.410000,3.122534E+0
0.420000,3.420657E+0
0.430000,3.321283E+0
0.440000,3.221908E+0
0.450000,2.923785E+0
0.460000,3.023159E+0
0.470000,3.122534E+0
0.480000,3.023159E+0
0.490000,3.520031E+0
0.500000,4.315027E+0
0.510000,3.221908E+0
0.520000,2.923785E+0
0.530000,3.023159E+0
0.540000,3.321283E+0
0.550000,3.321283E+0
0.560000,3.023159E+0
0.570000,3.221908E+0
0.580000,3.619406E+0
0.590000,3.321283E+0
0.600000,3.321283E+0
0.610000,3.321283E+0
0.620000,3.718780E+0
0.630000,4.215652E+0
0.640000,3.321283E+0
0.650000,3.321283E+0
0.660000,3.221908E+0
0.670000,3.619406E+0
0.680000,3.718780E+0
0.690000,3.420657E+0
0.700000,3.420657E+0
0.710000,5.010648E+0
0.720000,3.818155E+0
0.730000,3.520031E+0
0.740000,4.513776E+0
0.750000,3.221908E+0
0.760000,4.215652E+0
0.770000,3.420657E+0
0.780000,2.923785E+0
0.790000,3.221908E+0
0.800000,3.818155E+0
0.810000,3.917529E+0
0.820000,3.520031E+0
0.830000,3.122534E+0
0.840000,3.420657E+0
0.850000,2.625662E+0
0.860000,3.718780E+0
0.870000,3.818155E+0
0.880000,3.917529E+0
0.890000,2.824411E+0
0.900000,3.818155E+0
0.910000,2.824411E+0
0.920000,3.718780E+0
0.930000,3.221908E+0
0.940000,3.619406E+0
0.950000,3.321283E+0
0.960000,4.215652E+0
0.970000,3.122534E+0
0.980000,3.023159E+0
0.990000,3.023159E+0
1.000000,2.824411E+0
1.010000,4.016904E+0
1.020000,2.625662E+0
1.030000,3.818155E+0
1.040000,3.321283E+0
1.050000,3.321283E+0
1.060000,3.917529E+0
