time,(LX)
0.000000,1.413013E-1
0.010000,1.333794E+0
0.020000,2.725036E+0
0.030000,1.333794E+0
0.040000,1.234420E+0
0.050000,1.532543E+0
0.060000,1.413013E-1
0.070000,1.135045E+0
0.080000,1.413013E-1
0.090000,2.923785E+0
0.100000,1.433169E+0
0.110000,7.375478E-1
0.120000,1.035671E+0
0.130000,2.824411E+0
0.140000,-1.568220E-1
0.150000,1.433169E+0
0.160000,4.394245E-1
0.170000,4.394245E-1
0.180000,1.631918E+0
0.190000,8.369222E-1
0.200000,3.400501E-1
0.210000,-1.568220E-1
0.220000,1.234420E+0
0.230000,7.375478E-1
0.240000,8.369222E-1
0.250000,1.035671E+0
0.260000,6.381734E-1
0.270000,1.413013E-1
0.280000,4.394245E-1
0.290000,1.413013E-1
0.300000,-1.568220E-1
0.310000,3.400501E-1
0.320000,3.400501E-1
0.330000,1.532543E+0
0.340000,-5.744758E-2
0.350000,1.035671E+0
0.360000,1.413013E-1
0.370000,2.327538E+0
0.380000,1.333794E+0
0.390000,1.135045E+0
0.400000,4.394245E-1
0.410000,-5.744758E-2
0.420000,1.413013E-1
0.430000,1.413013E-1
0.440000,2.406757E-1
0.450000,3.400501E-1
0.460000,-5.744758E-2
0.470000,2.406757E-1
0.480000,1.413013E-1
0.490000,-1.568220E-1
0.500000,4.394245E-1
0.510000,1.413013E-1
0.520000,1.413013E-1
0.530000,6.381734E-1
0.540000,6.381734E-1
0.550000,4.192684E-2
0.560000,4.394245E-1
0.570000,6.381734E-1
0.580000,-5.744758E-2
0.590000,1.035671E+0
0.600000,3.400501E-1
0.610000,1.413013E-1
0.620000,1.731292E+0
0.630000,2.526287E+0
0.640000,1.413013E-1
0.650000,4.394245E-1
0.660000,4.394245E-1
0.670000,1.413013E-1
0.680000,1.433169E+0
0.690000,1.413013E-1
0.700000,5.387989E-1
0.710000,3.400501E-1
0.720000,2.406757E-1
0.730000,4.394245E-1
0.740000,1.413013E-1
0.750000,3.400501E-1
0.760000,4.192684E-2
0.770000,4.394245E-1
0.780000,5.387989E-1
0.790000,1.413013E-1
0.800000,-5.744758E-2
0.810000,1.413013E-1
0.820000,4.394245E-1
0.830000,2.029415E+0
0.840000,4.394245E-1
0.850000,1.413013E-1
0.860000,6.381734E-1
0.870000,4.394245E-1
0.880000,5.387989E-1
0.890000,2.406757E-1
0.900000,2.406757E-1
0.910000,-5.744758E-2
0.920000,4.394245E-1
0.930000,-1.568220E-1
0.940000,9.362966E-1
0.950000,2.406757E-1
0.960000,4.394245E-1
0.970000,1.413013E-1
0.980000,1.413013E-1
0.990000,-5.744758E-2
1.000000,1.413013E-1
1.010000,1.135045E+0
1.020000,-2.561964E-1
1.030000,3.400501E-1
1.040000,4.192684E-2
1.050000,2.406757E-1
1.060000,1.413013E-1
1.070000,2.406757E-1
1.080000,-5.744758E-2
1.090000,1.413013E-1
1.100000,2.406757E-1
1.110000,2.406757E-1
1.120000,1.413013E-1
1.130000,1.413013E-1
1.140000,-1.568220E-1
1.150000,5.387989E-1
1.160000,3.400501E-1
1.170000,6.381734E-1
1.180000,-5.744758E-2
1.190000,-1.568220E-1
1.200000,8.369222E-1
1.210000,5.387989E-1
1.220000,4.394245E-1
1.230000,-5.744758E-2
1.240000,-1.568220E-1
1.250000,1.413013E-1
1.260000,2.406757E-1
1.270000,9.362966E-1
1.280000,4.192684E-2
1.290000,4.394245E-1
1.300000,1.433169E+0
1.310000,1.135045E+0
1.320000,1.413013E-1
1.330000,-1.568220E-1
1.340000,1.413013E-1
1.350000,1.135045E+0
1.360000,4.192684E-2
1.370000,-5.744758E-2
1.380000,4.394245E-1
1.390000,3.400501E-1
1.400000,-2.561964E-1
1.410000,4.192684E-2
1.420000,2.406757E-1
1.430000,-5.744758E-2
1.440000,2.406757E-1
1.450000,6.381734E-1
1.460000,4.394245E-1
1.470000,4.394245E-1
1.480000,1.413013E-1
1.490000,8.369222E-1
1.500000,7.375478E-1
1.510000,7.375478E-1
1.520000,2.406757E-1
1.530000,4.394245E-1
1.540000,4.394245E-1
1.550000,1.413013E-1
1.560000,2.406757E-1
1.570000,6.381734E-1
1.580000,5.387989E-1
1.590000,2.406757E-1
1.600000,1.413013E-1
1.610000,3.400501E-1
1.620000,2.406757E-1
1.630000,8.369222E-1
1.640000,7.375478E-1
1.650000,4.394245E-1
1.660000,2.406757E-1
1.670000,-5.744758E-2
1.680000,1.413013E-1
1.690000,4.394245E-1
1.700000,1.035671E+0
1.710000,-5.744758E-2
1.720000,8.369222E-1
1.730000,9.362966E-1
1.740000,4.394245E-1
1.750000,2.923785E+0
1.760000,1.413013E-1
1.770000,3.400501E-1
1.780000,3.400501E-1
1.790000,4.394245E-1
1.800000,2.406757E-1
1.810000,2.406757E-1
1.820000,1.413013E-1
1.830000,4.394245E-1
1.840000,9.362966E-1
1.850000,3.400501E-1
1.860000,1.413013E-1
1.870000,2.406757E-1
1.880000,-5.744758E-2
1.890000,1.413013E-1
1.900000,4.394245E-1
1.910000,4.192684E-2
1.920000,2.406757E-1
1.930000,2.406757E-1
1.940000,2.406757E-1
1.950000,-1.568220E-1
1.960000,6.381734E-1
1.970000,1.413013E-1
1.980000,1.413013E-1
1.990000,1.333794E+0
2.000000,1.413013E-1
2.010000,6.381734E-1
2.020000,6.381734E-1
2.030000,4.192684E-2
2.040000,1.413013E-1
2.050000,4.394245E-1
2.060000,1.413013E-1
2.070000,2.406757E-1
2.080000,4.394245E-1
2.090000,3.400501E-1
2.100000,4.192684E-2
2.110000,2.406757E-1
2.120000,2.406757E-1
2.130000,1.135045E+0
2.140000,3.400501E-1
2.150000,6.381734E-1
2.160000,2.406757E-1
2.170000,1.413013E-1
2.180000,5.387989E-1
2.190000,4.394245E-1
2.200000,-1.568220E-1
2.210000,3.400501E-1
2.220000,8.369222E-1
2.230000,2.406757E-1
2.240000,2.406757E-1
2.250000,7.375478E-1
2.260000,-5.744758E-2
2.270000,5.387989E-1
2.280000,3.400501E-1
2.290000,4.394245E-1
2.300000,2.406757E-1
2.310000,7.375478E-1
2.320000,3.400501E-1
2.330000,-1.568220E-1
2.340000,3.400501E-1
2.350000,1.413013E-1
2.360000,2.406757E-1
2.370000,1.413013E-1
2.380000,4.192684E-2
2.390000,-1.568220E-1
2.400000,-5.744758E-2
2.410000,2.406757E-1
2.420000,2.406757E-1
2.430000,-5.744758E-2
2.440000,4.394245E-1
2.450000,1.413013E-1
2.460000,5.387989E-1
2.470000,1.413013E-1
2.480000,2.406757E-1
2.490000,4.192684E-2
2.500000,6.381734E-1
2.510000,2.406757E-1
2.520000,4.394245E-1
2.530000,3.400501E-1
2.540000,4.192684E-2
2.550000,-1.568220E-1
2.560000,3.400501E-1
2.570000,4.192684E-2
2.580000,3.400501E-1
2.590000,4.394245E-1
2.600000,2.406757E-1
2.610000,2.406757E-1
2.620000,4.394245E-1
2.630000,4.394245E-1
2.640000,4.394245E-1
2.650000,4.394245E-1
2.660000,1.631918E+0
2.670000,4.394245E-1
2.680000,4.394245E-1
2.690000,-5.744758E-2
2.700000,4.394245E-1
2.710000,1.413013E-1
2.720000,7.375478E-1
2.730000,4.192684E-2
2.740000,1.413013E-1
2.750000,1.135045E+0
