time,(LX)
0.000000,2.629005E+3
0.010000,2.634449E+3
0.020000,2.622472E+3
0.030000,2.618117E+3
0.040000,2.632271E+3
0.050000,2.636626E+3
0.060000,2.634449E+3
0.070000,2.621383E+3
0.080000,2.635537E+3
0.090000,2.639893E+3
0.100000,2.635537E+3
0.110000,2.622472E+3
0.120000,2.622472E+3
0.130000,2.622472E+3
0.140000,2.637715E+3
0.150000,2.629005E+3
0.160000,2.638804E+3
0.170000,2.617028E+3
0.180000,2.643159E+3
0.190000,2.634449E+3
0.200000,2.643159E+3
0.210000,2.626827E+3
0.220000,2.623561E+3
0.230000,2.622472E+3
0.240000,2.631182E+3
0.250000,2.629005E+3
0.260000,2.632271E+3
0.270000,2.632271E+3
0.280000,2.635537E+3
0.290000,2.633360E+3
0.300000,2.627916E+3
0.310000,2.619205E+3
0.320000,2.624649E+3
0.330000,2.622472E+3
0.340000,2.632271E+3
0.350000,2.629005E+3
0.360000,2.621383E+3
0.370000,2.640981E+3
0.380000,2.624649E+3
0.390000,2.636626E+3
0.400000,2.621383E+3
0.410000,2.623561E+3
0.420000,2.623561E+3
0.430000,2.640981E+3
0.440000,2.642070E+3
0.450000,2.627916E+3
0.460000,2.629005E+3
0.470000,2.635537E+3
0.480000,2.637715E+3
0.490000,2.618117E+3
0.500000,2.643159E+3
0.510000,2.633360E+3
0.520000,2.635537E+3
0.530000,2.627916E+3
0.540000,2.623561E+3
0.550000,2.633360E+3
0.560000,2.631182E+3
0.570000,2.632271E+3
0.580000,2.630093E+3
0.590000,2.626827E+3
0.600000,2.625738E+3
0.610000,2.613761E+3
0.620000,2.634449E+3
0.630000,2.625738E+3
0.640000,2.637715E+3
0.650000,2.634449E+3
0.660000,2.621383E+3
0.670000,2.640981E+3
0.680000,2.635537E+3
0.690000,2.640981E+3
0.700000,2.635537E+3
0.710000,2.629005E+3
0.720000,2.632271E+3
0.730000,2.643159E+3
0.740000,2.626827E+3
0.750000,2.618117E+3
0.760000,2.624649E+3
0.770000,2.622472E+3
0.780000,2.623561E+3
0.790000,2.631182E+3
0.800000,2.638804E+3
0.810000,2.626827E+3
0.820000,2.636626E+3
0.830000,2.642070E+3
0.840000,2.618117E+3
0.850000,2.643159E+3
0.860000,2.624649E+3
0.870000,2.618117E+3
0.880000,2.631182E+3
0.890000,2.621383E+3
0.900000,2.637715E+3
0.910000,2.634449E+3
0.920000,2.633360E+3
0.930000,2.632271E+3
0.940000,2.631182E+3
0.950000,2.635537E+3
0.960000,2.621383E+3
0.970000,2.629005E+3
0.980000,2.622472E+3
0.990000,2.625738E+3
1.000000,2.642070E+3
1.010000,2.631182E+3
1.020000,2.625738E+3
1.030000,2.623561E+3
1.040000,2.637715E+3
1.050000,2.619205E+3
1.060000,2.629005E+3
1.070000,2.634449E+3
1.080000,2.646425E+3
1.090000,2.647514E+3
1.100000,2.638804E+3
1.110000,2.623561E+3
1.120000,2.635537E+3
1.130000,2.629005E+3
1.140000,2.619205E+3
1.150000,2.635537E+3
1.160000,2.638804E+3
1.170000,2.623561E+3
1.180000,2.626827E+3
1.190000,2.613761E+3
1.200000,2.638804E+3
1.210000,2.636626E+3
1.220000,2.638804E+3
1.230000,2.635537E+3
1.240000,2.629005E+3
1.250000,2.627916E+3
1.260000,2.635537E+3
1.270000,2.633360E+3
1.280000,2.627916E+3
1.290000,2.622472E+3
1.300000,2.627916E+3
1.310000,2.623561E+3
1.320000,2.636626E+3
1.330000,2.635537E+3
1.340000,2.637715E+3
1.350000,2.631182E+3
1.360000,2.638804E+3
1.370000,2.626827E+3
1.380000,2.633360E+3
1.390000,2.626827E+3
1.400000,2.636626E+3
1.410000,2.635537E+3
1.420000,2.639893E+3
1.430000,2.626827E+3
1.440000,2.635537E+3
1.450000,2.639893E+3
1.460000,2.642070E+3
1.470000,2.621383E+3
1.480000,2.622472E+3
1.490000,2.634449E+3
1.500000,2.633360E+3
1.510000,2.623561E+3
1.520000,2.622472E+3
1.530000,2.622472E+3
1.540000,2.637715E+3
1.550000,2.622472E+3
1.560000,2.632271E+3
1.570000,2.634449E+3
1.580000,2.632271E+3
1.590000,2.631182E+3
1.600000,2.640981E+3
