time,(LX)
0.000000,-5.970959E+1
0.010000,8.864545E+1
0.020000,-5.970959E+1
0.030000,-1.025791E+1
0.040000,3.919377E+1
0.050000,-5.970959E+1
0.060000,1.446793E+1
0.070000,3.919377E+1
0.080000,3.919377E+1
0.090000,1.446793E+1
0.100000,-1.025791E+1
0.110000,1.446793E+1
0.120000,-1.025791E+1
0.130000,6.391961E+1
0.140000,-1.025791E+1
0.150000,6.391961E+1
0.160000,-8.443543E+1
0.170000,3.919377E+1
0.180000,-5.970959E+1
0.190000,-5.970959E+1
0.200000,-3.498375E+1
0.210000,-5.970959E+1
0.220000,-1.025791E+1
0.230000,6.391961E+1
0.240000,1.446793E+1
0.250000,-3.498375E+1
0.260000,8.864545E+1
0.270000,-1.025791E+1
0.280000,-1.025791E+1
0.290000,6.391961E+1
0.300000,1.446793E+1
0.310000,1.446793E+1
0.320000,-1.025791E+1
0.330000,8.864545E+1
0.340000,-1.025791E+1
0.350000,1.446793E+1
0.360000,3.919377E+1
0.370000,6.391961E+1
0.380000,-1.025791E+1
0.390000,1.446793E+1
0.400000,3.919377E+1
0.410000,-3.498375E+1
0.420000,6.391961E+1
0.430000,-5.970959E+1
0.440000,1.446793E+1
0.450000,1.446793E+1
0.460000,-5.970959E+1
0.470000,6.391961E+1
0.480000,-1.025791E+1
0.490000,1.446793E+1
0.500000,-5.970959E+1
0.510000,3.919377E+1
0.520000,-5.970959E+1
0.530000,6.391961E+1
0.540000,-5.970959E+1
0.550000,6.391961E+1
0.560000,-5.970959E+1
0.570000,1.446793E+1
0.580000,3.919377E+1
0.590000,1.446793E+1
0.600000,-3.498375E+1
0.610000,1.446793E+1
0.620000,1.446793E+1
0.630000,-1.025791E+1
0.640000,-1.025791E+1
0.650000,-1.025791E+1
0.660000,3.919377E+1
0.670000,-3.498375E+1
0.680000,-1.025791E+1
0.690000,1.446793E+1
0.700000,6.391961E+1
0.710000,-3.498375E+1
0.720000,3.919377E+1
0.730000,1.446793E+1
0.740000,-1.025791E+1
0.750000,-1.025791E+1
0.760000,-1.025791E+1
0.770000,-3.498375E+1
0.780000,3.919377E+1
0.790000,-1.025791E+1
0.800000,-3.498375E+1
0.810000,6.391961E+1
0.820000,1.446793E+1
0.830000,-1.025791E+1
0.840000,1.446793E+1
0.850000,8.864545E+1
0.860000,1.446793E+1
0.870000,-1.025791E+1
0.880000,3.919377E+1
0.890000,1.446793E+1
0.900000,6.391961E+1
0.910000,-1.025791E+1
0.920000,-1.025791E+1
0.930000,3.919377E+1
0.940000,-8.443543E+1
0.950000,1.446793E+1
0.960000,-1.025791E+1
0.970000,-1.025791E+1
0.980000,-8.443543E+1
0.990000,-3.498375E+1
1.000000,3.919377E+1
1.010000,8.864545E+1
1.020000,3.919377E+1
1.030000,-5.970959E+1
1.040000,3.919377E+1
1.050000,1.446793E+1
1.060000,1.446793E+1
1.070000,-5.970959E+1
1.080000,1.446793E+1
1.090000,6.391961E+1
1.100000,-1.025791E+1
1.110000,6.391961E+1
1.120000,1.446793E+1
1.130000,-1.025791E+1
1.140000,-5.970959E+1
1.150000,6.391961E+1
1.160000,-5.970959E+1
1.170000,3.919377E+1
1.180000,-5.970959E+1
1.190000,-1.025791E+1
1.200000,-1.025791E+1
1.210000,-5.970959E+1
1.220000,3.919377E+1
1.230000,-5.970959E+1
1.240000,1.446793E+1
1.250000,3.919377E+1
1.260000,1.446793E+1
1.270000,-3.498375E+1
1.280000,1.446793E+1
1.290000,-1.025791E+1
1.300000,-1.025791E+1
1.310000,6.391961E+1
1.320000,-8.443543E+1
1.330000,6.391961E+1
1.340000,-1.025791E+1
1.350000,1.446793E+1
1.360000,1.446793E+1
1.370000,6.391961E+1
1.380000,3.919377E+1
1.390000,1.446793E+1
1.400000,-1.025791E+1
1.410000,1.446793E+1
1.420000,6.391961E+1
1.430000,-5.970959E+1
1.440000,3.919377E+1
1.450000,-1.025791E+1
1.460000,-5.970959E+1
1.470000,-1.025791E+1
1.480000,6.391961E+1
1.490000,1.446793E+1
1.500000,1.446793E+1
1.510000,1.446793E+1
1.520000,-5.970959E+1
1.530000,-5.970959E+1
1.540000,1.446793E+1
1.550000,1.446793E+1
1.560000,-5.970959E+1
1.570000,3.919377E+1
1.580000,-1.025791E+1
1.590000,-1.025791E+1
1.600000,1.446793E+1
1.610000,-3.498375E+1
1.620000,-1.025791E+1
1.630000,-1.025791E+1
1.640000,1.446793E+1
1.650000,-3.498375E+1
1.660000,1.446793E+1
1.670000,3.919377E+1
1.680000,-3.498375E+1
1.690000,1.446793E+1
1.700000,-3.498375E+1
1.710000,1.446793E+1
1.720000,6.391961E+1
1.730000,6.391961E+1
1.740000,-1.025791E+1
1.750000,-1.025791E+1
1.760000,-3.498375E+1
1.770000,-1.025791E+1
1.780000,-1.025791E+1
1.790000,8.864545E+1
1.800000,-1.025791E+1
1.810000,1.446793E+1
1.820000,6.391961E+1
1.830000,-5.970959E+1
1.840000,3.919377E+1
1.850000,8.864545E+1
1.860000,1.446793E+1
1.870000,-5.970959E+1
1.880000,1.446793E+1
1.890000,6.391961E+1
1.900000,-1.025791E+1
1.910000,-5.970959E+1
1.920000,-8.443543E+1
1.930000,-3.498375E+1
1.940000,-5.970959E+1
1.950000,1.446793E+1
1.960000,1.446793E+1
1.970000,8.864545E+1
1.980000,-1.025791E+1
1.990000,1.446793E+1
2.000000,-1.025791E+1
2.010000,-1.025791E+1
2.020000,3.919377E+1
2.030000,6.391961E+1
2.040000,6.391961E+1
2.050000,8.864545E+1
2.060000,3.919377E+1
2.070000,-1.025791E+1
2.080000,-1.025791E+1
2.090000,-3.498375E+1
2.100000,-1.025791E+1
2.110000,6.391961E+1
2.120000,-5.970959E+1
2.130000,-1.025791E+1
2.140000,1.446793E+1
2.150000,1.446793E+1
2.160000,3.919377E+1
2.170000,1.446793E+1
2.180000,-5.970959E+1
2.190000,-1.025791E+1
2.200000,6.391961E+1
2.210000,1.446793E+1
2.220000,1.446793E+1
2.230000,1.133713E+2
2.240000,3.919377E+1
2.250000,-5.970959E+1
2.260000,6.391961E+1
2.270000,1.446793E+1
2.280000,-5.970959E+1
2.290000,3.919377E+1
2.300000,-5.970959E+1
2.310000,1.446793E+1
2.320000,-3.498375E+1
2.330000,1.446793E+1
2.340000,-1.025791E+1
2.350000,6.391961E+1
2.360000,1.446793E+1
2.370000,-1.025791E+1
2.380000,6.391961E+1
2.390000,1.446793E+1
2.400000,-1.025791E+1
2.410000,1.446793E+1
2.420000,-1.025791E+1
2.430000,-8.443543E+1
2.440000,1.446793E+1
2.450000,6.391961E+1
2.460000,-1.025791E+1
2.470000,1.446793E+1
2.480000,-5.970959E+1
2.490000,6.391961E+1
2.500000,-5.970959E+1
2.510000,1.446793E+1
2.520000,-1.025791E+1
2.530000,-1.025791E+1
2.540000,6.391961E+1
2.550000,-5.970959E+1
2.560000,6.391961E+1
2.570000,-3.498375E+1
2.580000,3.919377E+1
2.590000,6.391961E+1
2.600000,-1.025791E+1
2.610000,1.446793E+1
2.620000,1.446793E+1
2.630000,6.391961E+1
2.640000,-1.025791E+1
2.650000,-5.970959E+1
2.660000,1.446793E+1
2.670000,-1.025791E+1
2.680000,6.391961E+1
2.690000,1.446793E+1
2.700000,-8.443543E+1
2.710000,-5.970959E+1
2.720000,-1.025791E+1
2.730000,3.919377E+1
2.740000,6.391961E+1
2.750000,-3.498375E+1
2.760000,-1.025791E+1
2.770000,-1.025791E+1
2.780000,1.446793E+1
2.790000,1.446793E+1
2.800000,6.391961E+1
2.810000,1.446793E+1
2.820000,6.391961E+1
2.830000,-1.025791E+1
2.840000,-1.025791E+1
2.850000,6.391961E+1
2.860000,3.919377E+1
2.870000,-1.025791E+1
2.880000,6.391961E+1
2.890000,1.446793E+1
2.900000,-5.970959E+1
2.910000,1.446793E+1
2.920000,1.446793E+1
2.930000,1.446793E+1
2.940000,1.446793E+1
2.950000,6.391961E+1
2.960000,-1.025791E+1
2.970000,-1.025791E+1
2.980000,1.446793E+1
2.990000,-3.498375E+1
