Distance_(pixels),Gray_Value
415,0.83333
416,0.63808
417,0.53138
418,0.29079
419,0.29079
420,0.14923
421,0.14923
422,0.10181
423,0.10181
424,0.08926
425,0.08926
426,0.11018
427,0.11018
428,0.19874
429,0.19874
430,0.39749
431,0.39749
432,0.67294
433,0.65621
434,0.95258
435,0.95258
436,1.21130
437,1.21130
438,1.45537
439,1.45537
440,1.66388
441,1.66388
442,1.81172
443,1.81172
444,1.86541
445,1.86541
446,1.80195
447,1.80195
448,1.65202
449,1.65202
450,1.35356
451,1.35356
452,1.03138
453,1.03138
454,0.67643
455,0.67643
456,0.37099
457,0.37099
458,0.14644
459,0.14644
460,0.03766
461,0.03766
462,0.00279
463,0.00279
464,0.00000
465,0.00000
466,0.00000
467,0.00000
468,0.00279
469,0.00279
470,0.01255
471,0.01255
472,0.09344
473,0.09344
474,0.32427
475,0.32427
476,0.73849
477,0.73849
478,1.16318
479,1.16318
480,1.50837
481,1.50837
482,1.82008
483,1.82008
484,2.13389
485,2.13389
486,2.42469
487,2.41771
488,2.63877
489,2.62343
490,2.73501
491,2.73361
492,2.75384
493,2.74616
494,2.64086
495,2.61925
496,2.41423
497,2.41423
498,2.11367
499,2.11367
500,1.70084
501,1.69874
502,1.23919
503,1.23919
504,0.77127
505,0.77127
506,0.35216
507,0.35216
508,0.08856
509,0.08856
510,0.00139
511,0.00139
512,0.00000
513,0.00000
514,0.00000
515,0.00000
516,0.00000
517,0.00000
518,0.00000
519,0.00000
520,0.00000
521,0.00000
522,0.00000
523,0.00000
524,0.00000
525,0.00000
526,0.00139
527,0.00139
528,0.00558
529,0.00558
530,0.04951
531,0.04951
532,0.15900
533,0.15900
534,0.26011
535,0.26011
536,0.35077
537,0.35077
538,0.36681
539,0.36681
540,0.35704
541,0.35704
542,0.29358
543,0.29358
544,0.16667
545,0.16667
546,0.03905
547,0.03905
548,0.00418
549,0.00418
550,0.00000
551,0.00000
552,0.00000
553,0.00000
554,0.00000
555,0.00000
556,0.00000
557,0.00000
558,0.00000
559,0.00000
560,0.00000
561,0.00000
562,0.00000
563,0.00000
564,0.00000
565,0.00000
566,0.00000
567,0.00000
568,0.00000
569,0.00000
570,0.00000
571,0.00000
572,0.00697
573,0.00697
574,0.04603
575,0.04603
576,0.11576
577,0.11576
578,0.20014
579,0.20014
580,0.24477
581,0.24477
582,0.25314
583,0.25314
584,0.21688
585,0.21688
586,0.16248
587,0.16248
588,0.10321
589,0.10321
590,0.02789
591,0.02789
592,0.00000
593,0.00000
594,0.00000
595,0.00000
596,0.00000
597,0.00000
598,0.00000
599,0.00000
600,0.00000
601,0.00000
602,0.00000
603,0.00000
604,0.00000
605,0.00000
606,0.00000
607,0.00000
608,0.00000
609,0.00000
610,0.00000
611,0.00000
612,0.00837
613,0.00837
614,0.07462
615,0.07462
616,0.24686
617,0.24686
618,0.51464
619,0.51464
620,0.77336
621,0.77336
622,0.99930
623,0.99930
624,1.10669
625,1.10669
626,1.19735
627,1.19735
628,1.22106
629,1.22106
630,1.19038
631,1.19038
632,1.17573
633,1.17573
634,0.97211
635,0.97211
636,0.82706
637,0.82706
