Distance_(pixels),Gray_Value
197,44.3319
198,36.5277
199,25.7567
200,16.2752
201,6.8397
202,3.3574
203,1.7560
204,1.7057
205,2.9390
206,6.1794
207,13.4801
208,21.8043
209,34.4475
210,44.0816
211,57.2759
212,64.8965
213,72.9319
214,76.3553
215,80.0213
216,79.6752
217,77.1794
218,74.0269
219,69.3199
220,61.9305
221,50.8043
222,38.8404
223,24.1312
224,13.5603
225,5.0099
226,2.3596
227,1.2830
228,1.1993
229,1.7660
230,3.7135
231,9.1106
232,16.1248
233,26.0092
234,32.5348
235,40.8809
236,45.4135
237,48.6723
238,48.5383
239,46.5220
240,42.3603
241,32.9298
242,24.3759
243,14.1759
244,8.2106
245,3.5156
246,1.9780
247,1.0149
248,1.3610
249,3.4539
250,7.8965
251,16.8695
252,24.4922
253,37.6674
254,47.1596
255,58.5560
256,65.2177
257,71.8348
258,74.0957
259,75.6369
260,75.0652
261,72.8440
262,69.1617
263,62.6723
264,53.8894
265,38.8837
266,28.8298
267,16.3709
268,8.7858
269,3.2787
270,1.6667
271,1.4064
272,2.2355
273,5.9950
274,10.5993
275,17.9064
276,25.0170
277,33.9851
278,39.9865
279,47.2149
280,50.5851
281,52.0582
282,50.9319
283,47.5213
284,42.2177
285,33.5709
286,24.7794
287,14.7801
288,8.8220
289,3.5220
290,1.9603
291,1.1794
292,1.2652
293,2.1844
294,4.3291
295,9.4617
296,15.0681
297,22.9688
298,28.1645
299,34.8057
300,38.8972
301,42.0312
302,41.9035
303,38.6234
304,32.9837
305,23.8730
306,17.6872
307,10.2957
308,5.8482
309,2.6660
310,1.2645
311,0.8213
312,1.1156
313,2.2397
314,4.7418
315,12.1496
316,19.0156
317,30.1489
318,39.4121
319,51.6965
320,60.3326
321,70.1759
322,73.9972
323,76.8674
324,76.9652
325,75.9596
326,73.4532
327,68.3872
328,61.7355
329,49.6149
330,38.8489
331,27.8660
332,19.8021
333,10.9454
334,5.5794
335,2.6291
336,3.1284
337,6.9071
338,12.0766
339,20.8567
340,29.0752
341,40.1149
342,48.5113
343,57.8986
344,63.1376
345,67.8936
346,68.0362
347,67.4986
348,65.0603
349,59.7192
350,54.0574
351,42.6411
352,34.0816
353,22.8638
354,15.7177
355,7.8908
356,3.9475
357,1.6780
358,1.0035
359,1.2305
360,2.3099
361,6.0851
362,9.7603
363,16.1560
364,20.9617
365,27.7369
366,32.4284
367,37.1532
368,39.1667
369,38.5319
370,34.7241
371,28.6092
372,22.7546
373,17.0787
374,11.7291
375,7.4376
376,4.2667
377,1.1433
378,0.3965
379,0.2177
380,0.2865
381,0.3929
382,0.2270
383,0.4532
384,0.7071
385,1.7043
386,2.1638
387,3.1163
388,3.3546
389,3.5667
390,3.6404
391,3.8078
392,3.5979
393,3.1809
394,2.5000
395,1.7787
396,1.1986
397,0.6262
398,0.2397
399,0.1674
400,0.2007
401,0.1362
402,0.1319
403,0.0780
404,0.0787
405,0.0319
406,0.0348
407,0.0872
408,0.0809
409,0.0057
410,0.0000
411,0.0000
412,0.0000
413,0.0000
414,0.0000
415,0.0000
416,0.0000
417,0.0000
418,0.0000
419,0.0000
420,0.0000
421,0.0000
422,0.0000
423,0.0000
424,0.0000
425,0.0000
426,0.0000
427,0.0000
428,0.0000
429,0.0000
430,0.0000
431,0.0000
432,0.0000
433,0.0000
434,0.0000
435,0.0000
436,0.0000
437,0.0000
