Distance_(pixels),Gray_Value
0,0.00000
1,0.00000
2,0.00000
3,0.00000
4,0.00000
5,0.00000
6,0.00000
7,0.00000
8,0.00000
9,0.00000
10,0.00000
11,0.00000
12,0.00000
13,0.00000
14,0.00000
15,0.00000
16,0.00000
17,0.00000
18,0.00000
19,0.00000
20,0.00000
21,0.00000
22,0.00418
23,0.00418
24,0.02580
25,0.02580
26,0.05160
27,0.05160
28,0.10809
29,0.10809
30,0.19526
31,0.19526
32,0.29079
33,0.29079
34,0.33333
35,0.33333
36,0.35565
37,0.35565
38,0.34170
39,0.34170
40,0.27894
41,0.27894
42,0.20223
43,0.20223
44,0.09902
45,0.09902
46,0.04045
47,0.04045
48,0.00837
49,0.00837
50,0.00000
51,0.00000
52,0.01883
53,0.00000
54,0.00000
55,0.00000
56,0.00000
57,0.00000
58,0.00000
59,0.00000
60,0.00000
61,0.00000
62,0.00000
63,0.00000
64,0.00000
65,0.00000
66,0.00000
67,0.00000
68,0.00000
69,0.00000
70,0.00000
71,0.00000
72,0.00000
73,0.00000
74,0.00000
75,0.00000
76,0.00000
77,0.00000
78,0.00000
79,0.00000
80,0.00000
81,0.00000
82,0.00000
83,0.00000
84,0.00000
85,0.00000
86,0.00000
87,0.00000
88,0.01883
89,0.00000
90,0.00000
91,0.00000
92,0.00000
93,0.00000
94,0.00000
95,0.00000
96,0.00279
97,0.00279
98,0.00139
99,0.00139
100,0.00139
101,0.00139
102,0.00000
103,0.00000
104,0.00000
105,0.00000
106,0.00000
107,0.00000
108,0.00000
109,0.00000
110,0.00000
111,0.00000
112,0.00000
113,0.00000
114,0.00000
115,0.00000
116,0.00000
117,0.00000
118,0.00000
119,0.00000
120,0.00000
121,0.00000
122,0.00000
123,0.00000
124,0.00000
125,0.00000
126,0.00000
127,0.00000
128,0.00000
129,0.00000
130,0.00000
131,0.00000
132,0.00000
133,0.00000
134,0.01116
135,0.01116
136,0.03766
137,0.03766
138,0.16736
139,0.16736
140,0.37169
141,0.37169
142,0.63808
143,0.63808
144,0.97978
145,0.96304
146,1.28033
147,1.28033
148,1.50837
149,1.50837
150,1.66179
151,1.66179
152,1.74965
153,1.74965
154,1.80544
155,1.80544
156,1.78870
157,1.78870
158,1.74407
159,1.74407
160,1.62762
161,1.62762
162,1.45537
163,1.45537
164,1.21548
165,1.21548
166,0.95328
167,0.95328
168,0.64086
169,0.64086
170,0.36611
171,0.36611
172,0.15760
173,0.15760
174,0.03417
175,0.03417
176,0.00976
177,0.00976
178,0.00697
179,0.00697
180,0.00139
181,0.00139
182,0.00000
183,0.00000
184,0.00000
185,0.00000
186,0.00000
187,0.00000
188,0.00000
189,0.00000
190,0.00000
191,0.00000
192,0.00000
193,0.00000
194,0.00000
195,0.00000
196,0.00279
197,0.00279
198,0.00767
199,0.00767
200,0.04184
201,0.04184
202,0.10460
203,0.10460
204,0.17922
205,0.17922
206,0.27266
207,0.27266
208,0.39121
209,0.39121
210,0.52022
211,0.52022
212,0.63877
213,0.63877
214,0.70711
215,0.70711
216,0.73710
217,0.73710
218,0.71618
219,0.71618
220,0.62552
221,0.62552
222,0.53696
223,0.53696
224,0.38633
225,0.38633
226,0.27127
227,0.27127
228,0.18898
229,0.18898
230,0.08438
231,0.08438
232,0.03068
233,0.03068
234,0.00000
235,0.00000
236,0.00000
237,0.00000
238,0.00000
239,0.00000
240,0.00000
241,0.00000
242,0.00000
243,0.00000
244,0.00000
245,0.00000
246,0.00000
247,0.00000
248,0.00000
249,0.00000
250,0.00139
251,0.00139
252,0.00558
253,0.00558
254,0.04184
255,0.04184
256,0.16876
257,0.16876
258,0.37936
259,0.37936
260,0.62622
261,0.62622
262,0.95955
263,0.95955
264,1.30056
265,1.30056
266,1.67434
267,1.67434
268,1.98536
269,1.98536
270,2.26499
271,2.26499
272,2.42050
273,2.42050
274,2.50558
275,2.50558
276,2.51325
277,2.51325
278,2.44212
279,2.44212
280,2.34379
281,2.34379
282,2.17713
283,2.17713
284,1.96444
285,1.96444
286,1.73013
287,1.73013
288,1.44561
289,1.44561
290,1.11227
291,1.11227
292,0.77266
293,0.77266
294,0.47211
295,0.47211
296,0.22385
297,0.22385
298,0.11227
299,0.11227
300,0.04881
301,0.04881
302,0.01743
303,0.01743
304,0.00000
305,0.00000
306,0.00000
307,0.00000
308,0.00139
309,0.00139
310,0.00418
311,0.00418
312,0.00418
313,0.00418
314,0.00837
315,0.00837
316,0.00976
317,0.00976
318,0.02650
319,0.02650
320,0.05300
321,0.05300
322,0.09066
323,0.09066
324,0.17573
325,0.17573
326,0.26569
327,0.26569
328,0.33403
329,0.33403
330,0.37169
331,0.37169
332,0.38633
333,0.38633
334,0.39749
335,0.39749
336,0.38563
337,0.38563
338,0.33961
339,0.33961
340,0.28452
341,0.28452
342,0.19317
343,0.19317
344,0.09484
345,0.09484
346,0.04742
347,0.04742
348,0.03347
349,0.03347
350,0.00697
351,0.00697
352,0.00139
353,0.00139
354,0.00139
355,0.00139
356,0.00000
357,0.00000
358,0.00000
359,0.00000
360,0.00000
361,0.00000
362,0.00000
363,0.00000
364,0.00000
365,0.00000
366,0.00279
367,0.00279
368,0.03138
369,0.03138
370,0.08647
371,0.08647
372,0.23431
373,0.23431
374,0.45119
375,0.45119
376,0.74128
377,0.74128
378,1.03487
379,1.03487
380,1.42259
381,1.42259
382,1.78870
383,1.78870
384,2.11506
385,2.11506
386,2.35565
387,2.35565
388,2.55858
389,2.55858
390,2.68619
391,2.68619
392,2.70502
393,2.70502
394,2.69944
395,2.69944
396,2.59205
397,2.59205
398,2.39888
399,2.39888
400,2.14435
401,2.14435
402,1.86332
403,1.86332
404,1.52092
405,1.52092
406,1.14854
407,1.14854
408,0.80195
409,0.80195
410,0.51743
411,0.51743
412,0.29777
413,0.29777
414,0.15202
