Distance_(pixels),Gray_Value
0,0.00000
1,0.00000
2,0.00000
3,0.00000
4,0.00000
5,0.00000
6,0.00000
7,0.00000
8,0.00000
9,0.00000
10,0.00000
11,0.00000
12,0.00000
13,0.00000
14,0.00000
15,0.00000
16,0.00000
17,0.00000
18,0.00000
19,0.00000
20,0.00000
21,0.00000
22,0.00000
23,0.00000
24,0.00000
25,0.00000
26,0.00000
27,0.00000
28,0.00000
29,0.00000
30,0.00000
31,0.00000
32,0.00000
33,0.00000
34,0.00000
35,0.00000
36,0.00000
37,0.00000
38,0.00000
39,0.00000
40,0.00000
41,0.00000
42,0.00000
43,0.00000
44,0.00000
45,0.00000
46,0.00000
47,0.00000
48,0.00000
49,0.00000
50,0.00000
51,0.00000
52,0.02720
53,0.00000
54,0.00000
55,0.00000
56,0.00000
57,0.00000
58,0.00000
59,0.00000
60,0.00000
61,0.00000
62,0.00000
63,0.00000
64,0.00000
65,0.00000
66,0.00000
67,0.00000
68,0.00000
69,0.00000
70,0.00000
71,0.00000
72,0.00000
73,0.00000
74,0.00000
75,0.00000
76,0.00279
77,0.00279
78,0.01953
79,0.01953
80,0.05997
81,0.05997
82,0.13738
83,0.13738
84,0.21478
85,0.21478
86,0.28522
87,0.28522
88,0.37866
89,0.34728
90,0.37866
91,0.37866
92,0.38912
93,0.38912
94,0.36750
95,0.36750
96,0.32008
97,0.32008
98,0.25941
99,0.25941
100,0.16876
101,0.16876
102,0.10530
103,0.10530
104,0.03696
105,0.03696
106,0.01534
107,0.01534
108,0.00558
109,0.00558
110,0.00000
111,0.00000
112,0.00000
113,0.00000
114,0.00000
115,0.00000
116,0.00000
117,0.00000
118,0.00000
119,0.00000
120,0.00000
121,0.00000
122,0.00000
123,0.00000
124,0.00000
125,0.00000
126,0.00000
127,0.00000
128,0.00000
129,0.00000
130,0.00000
131,0.00000
132,0.00000
133,0.00000
134,0.00000
135,0.00000
136,0.00000
137,0.00000
138,0.00000
139,0.00000
140,0.00000
141,0.00000
142,0.00000
143,0.00000
144,0.01883
145,0.00000
146,0.00139
147,0.00139
148,0.00767
149,0.00767
150,0.02162
151,0.02162
152,0.03068
153,0.03068
154,0.03556
155,0.03556
156,0.03835
157,0.03835
158,0.04812
159,0.04812
160,0.03766
161,0.03766
162,0.03626
163,0.03626
164,0.01674
165,0.01674
166,0.00837
167,0.00837
168,0.00558
169,0.00558
170,0.00418
171,0.00418
172,0.00000
173,0.00000
174,0.00000
175,0.00000
176,0.00000
177,0.00000
178,0.00000
179,0.00000
180,0.00000
181,0.00000
182,0.00000
183,0.00000
184,0.00000
185,0.00000
186,0.00000
187,0.00000
188,0.00000
189,0.00000
190,0.00000
191,0.00000
192,0.00000
193,0.00000
194,0.00000
195,0.00000
196,0.00000
197,0.00000
198,0.00000
199,0.00000
200,0.00139
201,0.00139
202,0.00418
203,0.00418
204,0.03208
205,0.03208
206,0.09693
207,0.09693
208,0.21060
209,0.21060
210,0.34519
211,0.34519
212,0.52441
213,0.52441
214,0.68271
215,0.68271
216,0.88354
217,0.88354
218,1.11785
219,1.11785
220,1.36402
221,1.36402
222,1.59623
223,1.59623
224,1.70363
225,1.70363
226,1.72455
227,1.72455
228,1.66388
229,1.66388
230,1.51883
231,1.51883
232,1.27964
233,1.27964
234,1.07880
235,1.07880
236,0.92469
237,0.92469
238,0.73780
239,0.73780
240,0.54184
241,0.54184
242,0.38912
243,0.38912
244,0.23570
245,0.23570
246,0.11855
247,0.11855
248,0.05160
249,0.05160
250,0.00697
251,0.00697
252,0.00000
253,0.00000
254,0.00000
255,0.00000
256,0.00000
257,0.00000
258,0.00000
259,0.00000
260,0.00000
261,0.00000
262,0.00000
263,0.00000
264,0.00000
265,0.00000
266,0.00000
267,0.00000
268,0.00000
269,0.00000
270,0.00000
271,0.00000
272,0.00000
273,0.00000
274,0.00000
275,0.00000
276,0.00558
277,0.00558
278,0.01116
279,0.01116
280,0.01953
281,0.01953
282,0.03208
283,0.03208
284,0.04533
285,0.04533
286,0.06416
287,0.06416
288,0.05927
289,0.05927
290,0.05788
291,0.05788
292,0.03975
293,0.03975
294,0.03068
295,0.03068
296,0.00697
297,0.00697
298,0.00558
299,0.00558
300,0.00279
301,0.00279
302,0.00139
303,0.00139
304,0.00139
305,0.00139
306,0.00000
307,0.00000
308,0.00000
309,0.00000
310,0.00000
311,0.00000
312,0.00000
313,0.00000
314,0.00000
315,0.00000
316,0.00000
317,0.00000
318,0.00000
319,0.00000
320,0.00000
321,0.00000
322,0.00139
323,0.00139
324,0.00139
325,0.00139
326,0.00139
327,0.00139
328,0.00000
329,0.00000
330,0.00000
331,0.00000
332,0.01953
333,0.01953
334,0.09205
335,0.09205
336,0.18828
337,0.18828
338,0.38006
339,0.38006
340,0.54393
341,0.54393
342,0.72455
343,0.72455
344,0.88215
345,0.88215
346,1.05091
347,1.05091
348,1.20363
349,1.20363
350,1.34100
351,1.34100
352,1.46095
353,1.46095
354,1.52022
355,1.52022
356,1.51953
357,1.51953
358,1.46792
359,1.46792
360,1.36681
361,1.36681
362,1.20014
363,1.20014
364,1.04463
365,1.04463
366,0.85425
367,0.85425
368,0.67713
369,0.67713
370,0.49861
371,0.49861
372,0.33054
373,0.33054
374,0.19107
375,0.19107
376,0.09066
377,0.09066
378,0.00697
379,0.00697
380,0.00139
381,0.00139
382,0.00000
383,0.00000
384,0.00000
385,0.00000
386,0.00000
387,0.00000
388,0.00000
389,0.00000
390,0.00000
391,0.00000
392,0.00000
393,0.00000
394,0.00000
395,0.00000
396,0.00000
397,0.00000
398,0.00000
399,0.00000
400,0.00000
401,0.00000
402,0.00139
403,0.00139
404,0.00488
405,0.00488
406,0.01046
407,0.01046
408,0.04951
409,0.04951
410,0.11437
411,0.11437
412,0.20153
413,0.20153
414,0.28731
